"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"4128",14983,11122,"Alfred Joseph Victor Renn",0,"Service staff","Third Division","Auxiliary Staff",1897,1946,7,15,1946,7,31,"French"
"4129",14984,9584,"Elysa Emilienne Caroline Paris",1,"Copyist","Second Division","Pool",1899,1926,9,26,1927,2,8,"Swiss"
"4130",14985,11124,"Ernest Emile de Bay",0,"Messenger","Second Division","Auxiliary Staff",1905,1928,5,14,1930,10,6,"Swiss"
"4131",14986,11124,"Ernest Emile de Bay",0,"Lift Attendant","Third Division","Auxiliary Staff",1905,1930,10,6,1932,1,1,"Swiss"
"4132",14987,11124,"Ernest Emile de Bay",0,"Messenger","Second Division","Auxiliary Staff",1905,1932,1,1,1936,2,24,"Swiss"
"4133",14988,11124,"Ernest Emile de Bay",0,"Office Keeper","Third Division","Auxiliary Staff",1905,1936,2,24,1939,12,31,"Swiss"
"4134",14989,11125,"Gustave Lavanchy",0,"Unspecified","League of Nations staff","Auxiliary Staff",1916,1937,9,28,1937,10,5,"Swiss"
"4135",14990,9584,"Elysa Emilienne Caroline Paris",1,"Copyist","Second Division","Pool",1899,1927,2,9,1940,1,31,"Swiss"
"4136",14991,11126,"M.A.J. de Lavis-Trafford",0,"Interpreter","First Division","Barcelona Conference",NA,1921,3,5,1921,4,20,"British"
"4137",14992,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1922,8,28,1926,6,26,"British"
"4138",14993,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1926,9,6,1926,9,25,"British"
"4139",14994,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1932,3,9,1932,3,18,"British"
"4140",14995,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1932,4,11,1932,7,22,"British"
"4141",14996,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1937,11,22,1937,12,18,"British"
"4142",14997,11127,"Arthur Henry Stock Butterworth",0,"Translator","First Division","Translation",1895,1946,4,5,1946,5,10,"British"
"4143",14998,11128,"John Lavorel",0,"Messenger","Second Division","Information Section",1907,1928,9,3,1928,9,26,"Swiss"
"4144",14999,11129,"Oscar Retornaz",0,"Messenger","Second Division","Auxiliary Staff",1892,1926,8,30,1926,9,30,"Swiss"
"4145",15000,11129,"Oscar Retornaz",0,"Manutentionnaire","Second Division","Auxiliary Staff",1892,1927,3,25,1927,5,4,"Swiss"
"4146",15001,11130,"Juliane Emilie de Bay",1,"Messenger","Second Division","Auxiliary Staff",1911,1926,9,1,1927,5,28,"Swiss"
"4147",15002,11131,"A. Robert Reuhi",0,"Messenger","Second Division","Auxiliary Staff",NA,1921,9,1,1921,10,10,"Swiss"
"4148",15003,11131,"A. Robert Reuhi",0,"Messenger","Second Division","Auxiliary Staff",NA,1922,9,1,NA,NA,NA,"Swiss"
"4149",15004,11131,"A. Robert Reuhi",0,"Messenger","Second Division","Auxiliary Staff",NA,1923,8,24,1923,10,4,"Swiss"
"4150",15005,11132,"Pierre de  Bay",0,"Messenger","Second Division","Information Section",1912,1930,9,8,1930,10,5,"Swiss"
"4151",15006,11133,"Marie Antoinette Bayard",1,"Duplicating Operator","Second Division","Printing & Publishing Department",1922,1938,9,12,1938,9,30,"Swiss"
"4152",15007,11134,"Emile Reuhi",0,"Office Keeper","Third Division","Auxiliary Staff",1878,1927,8,15,1931,5,31,"Swiss"
"4153",15009,11137,"Martha Juliana Reuhi",1,"Cleaner","Third Division","Auxiliary Staff",1890,1931,10,12,1940,3,31,"Swiss"
"4154",15011,11139,"Robert Reuhi",0,"Clerk","Clerk","Personnel Office",1909,1926,7,12,1927,9,3,"Swiss"
"4155",15012,11140,"Leslie William Bear",0,"Verbatim Reporter","Second Division","Précis-Writing Department",1911,1931,3,10,1936,1,25,"British"
"4156",15013,11140,"Leslie William Bear",0,"Verbatim Reporter","Second Division","Précis-Writing Department",1911,1936,9,23,1936,10,10,"British"
"4157",15014,11140,"Leslie William Bear",0,"Verbatim Reporter","Second Division","Précis-Writing Department",1911,1937,8,2,1937,10,6,"British"
"4158",15015,11140,"Leslie William Bear",0,"Verbatim Reporter","Second Division","Précis-Writing Department",1911,1938,9,9,1938,9,30,"British"
"4159",15016,11141,"Baldwin",0,"Vice President","Vice President","Advisory and Technical Committee for Communications and Transit of the League of Nations",NA,1921,NA,NA,NA,NA,NA,"British"
"4160",15017,9584,"Elysa Emilienne Caroline Paris",1,"Shorthand Typist","Second Division","Pool",1899,1925,7,1,1925,10,31,"Swiss"
"4161",15018,9584,"Elysa Emilienne Caroline Paris",1,"Shorthand Typist","Second Division","Pool",1899,1925,12,1,1925,12,31,"Swiss"
"4162",15019,11143,"Fernandez y Medina",0,"Vice President","Vice President","Advisory and Technical Committee for Communications and Transit of the League of Nations",NA,1921,NA,NA,NA,NA,NA,"South American"
"4163",15020,11144,"Germaine Rey",1,"Duplicating Operator","Second Division","Duplicating & Multigraph Service",1898,1922,8,3,1922,10,7,"Swiss"
"4164",15021,11144,"Germaine Rey",1,"Duplicating Operator","Second Division","Duplicating & Multigraph Service",1898,1923,1,11,1946,7,31,"Swiss"
"4165",15022,9584,"Elysa Emilienne Caroline Paris",1,"Shorthand Typist","Second Division","Pool",1899,1926,8,1,1926,9,25,"Swiss"
"4166",15023,11146,"Hélène Rey",1,"Duplicating Operator","Second Division","Duplicating & Multigraph Service",1900,1923,9,3,1923,12,22,"Swiss"
"4167",15024,11146,"Hélène Rey",1,"Duplicating Operator","Second Division","Duplicating & Multigraph Service",1900,1924,6,10,1924,9,NA,"Swiss"
"4168",15026,11148,"Edmond Beaujon",0,"Clerk","Second Division","Indexing Service",1905,1931,1,22,1931,2,21,"Swiss"
"4169",15031,11153,"Jean  Beausire",0,"Cleaner","Third Division","Auxiliary Staff",1906,1936,2,14,1936,2,29,"Swiss"
"4170",15032,11154,"Ralph Butler",0,"Translator","First Division","Translation",1883,1930,9,1,1939,12,15,"British"
"4171",15033,11155,"Norman Hampden Grey Lawless",0,"Translator","First Division","Translation",1891,1929,6,3,1934,9,30,"British"
"4172",15034,11155,"Norman Hampden Grey Lawless",0,"Translator","First Division","Translation",1891,1935,9,9,1935,9,28,"British"
"4173",15035,11155,"Norman Hampden Grey Lawless",0,"Précis Writer","First Division","Translation",1891,1935,9,9,1935,9,28,"British"
"4174",15036,11155,"Norman Hampden Grey Lawless",0,"Translator","First Division","Translation",1891,1938,6,13,1938,9,30,"British"
"4175",15037,11155,"Norman Hampden Grey Lawless",0,"Précis Writer","First Division","Translation",1891,1938,6,13,1938,9,30,"British"
"4176",15038,11155,"Norman Hampden Grey Lawless",0,"Translator","First Division","Translation",1891,1939,5,19,1939,7,22,"British"
"4177",15039,11155,"Norman Hampden Grey Lawless",0,"Précis Writer","First Division","Translation",1891,1939,5,19,1939,7,22,"British"
"4178",15040,9584,"Elysa Emilienne Caroline Paris",1,"Shorthand Typist","Second Division","Pool",1899,1946,4,4,1946,4,18,"Swiss"
"4179",15041,11247,"Emile Auguste Leonnard",0,"Messenger","Second Division","Pool",1888,1927,3,25,1927,4,7,"Swiss"
"4180",15042,11158,"Louis Layat",0,"Proof-Reader","Second Division","Printing & Publishing Department",1892,1926,7,22,1926,7,31,"Swiss"
"4181",15043,11158,"Louis Layat",0,"Clerk","Second Division","Distribution of Documents",1892,1928,2,20,1940,5,17,"Swiss"
"4182",15044,11159,"Charles Lazzarelli",0,"Messenger","Second Division","Auxiliary Staff",1909,1930,4,28,1930,12,31,"Swiss"
"4183",15045,11159,"Charles Lazzarelli",0,"Messenger","Second Division","Auxiliary Staff",1909,1931,6,15,1931,6,22,"Swiss"
"4184",15046,11159,"Charles Lazzarelli",0,"Cyclist","Third Division","Auxiliary Staff",1909,1931,6,22,1932,1,31,"Swiss"
"4185",15047,11160,"Daniel Arthur Leak",0,"Registrar","Second Division","Registry",1864,1919,6,13,1924,9,20,"British"
"4186",15048,11161,"Emile Louis Joseph Leban",0,"Proof-Reader","Second Division","Printing & Publishing Department",1892,1927,3,28,1940,5,18,"French"
"4187",15049,11247,"Emile Auguste Leonnard",0,"Messenger","Second Division","Pool",1888,1927,4,29,NA,NA,NA,"Swiss"
"4188",15050,11163,"Suzanne Lebin",1,"Secretary Shorthand-Typist","Second Division","Washington Labour Conference",NA,1919,10,6,1947,11,19,"French"
"4189",15051,8987,"Emile Mariot",0,"Messenger","Second Division","General Assemblies Staff",1902,1925,9,7,NA,NA,NA,"Swiss"
"4190",15052,10825,"Ernest Emile Ammann",0,"Office Keeper","Third Division","Pool",1906,1936,2,24,1939,12,17,"Swiss"
"4191",15054,9156,"Ernest Kaiser ",0,"Clerk","Second Division","Health Section",1907,1931,3,24,1941,9,30,"Swiss"
"4192",15055,11168,"Charles Le Comte",0,"Messenger","Second Division","Auxiliary Staff",1908,1928,6,19,1928,9,25,"Swiss"
"4193",15056,11169,"Roger Le Coultre",0,"Messenger","Second Division","Distribution of Documents",1913,1932,1,25,1932,7,23,"Swiss"
"4194",15057,11170,"Jean Felix Le Dantec",0,"Assistant Secretary","Second Division","Unspecified",1903,1933,12,29,1937,12,31,"French"
"4195",15058,11171,"Charles Lederrey",0,"Clerk","Second Division","Financial Section & Economic Intelligence Service",1915,1938,1,7,1940,5,20,"Swiss"
"4196",15059,11172,"Edouard Charles Leemann",0,"Cleaner","Third Division","Auxiliary Staff",1896,1920,12,15,1927,5,1,"Swiss"
"4197",15060,11172,"Edouard Charles Leemann",0,"Gardener","Third Division","Auxiliary Staff",1896,1927,5,1,1940,8,31,"Swiss"
"4198",15061,11173,"Annette Lefevre",1,"Telephone Operator","Third Division","Paris Office",1903,1932,5,10,1932,8,27,"French"
"4199",15062,11173,"Annette Lefevre",1,"Telephone Operator","Third Division","Paris Office",1903,1933,4,18,1933,8,24,"French"
"4200",15063,11174,"Edmond Lefevre",0,"Messenger","Second Division","Distribution of Documents",1904,1928,7,2,1928,7,6,"French"
"4201",15064,11175,"Germaine Lefevre",1,"Secretary Shorthand-Typist","Second Division","Budapest Office",1899,1924,4,8,NA,NA,NA,"French"
"4202",15065,11176,"Rosine Lefevre",1,"Secretary-Shorthand-Typist","Second Division","Budapest Office",1898,1924,4,1,NA,NA,NA,"French"
"4203",15066,11982,"Etienne Chiorino",0,"Driver","Third Division","General Assemblies Staff",1903,1926,3,8,1926,3,18,"Swiss"
"4204",15067,11982,"Etienne Chiorino",0,"Driver","Third Division","General Assemblies Staff",1903,1926,9,6,1926,10,9,"Swiss"
"4205",15068,11982,"Etienne Chiorino",0,"Driver","Third Division","General Assemblies Staff",1903,1927,9,5,1927,9,27,"Swiss"
"4206",15069,12073,"Eugène Croix",0,"Messenger","Second Division","General Assemblies Staff",1908,1936,9,19,1936,10,10,"Swiss"
"4207",15070,8846,"Eugène Grisel",0,"Messenger","Second Division","General Assemblies Staff",1868,1924,9,1,NA,NA,NA,"Swiss"
"4208",15071,8846,"Eugène Grisel",0,"Messenger","Second Division","General Assemblies Staff",1868,1925,9,7,NA,NA,NA,"Swiss"
"4209",15072,8846,"Eugène Grisel",0,"Messenger","Second Division","General Assemblies Staff",1868,1926,9,6,1926,9,25,"Swiss"
"4210",15073,11178,"Francine Leglise",1,"Cleaner","Third Division","Auxiliary Staff",1911,1936,2,10,1939,5,31,"French"
"4211",15074,11179,"Alois Beboux",0,"Driver","Third Division","Auxiliary Staff",1882,1929,9,2,1929,9,25,"Swiss"
"4212",15075,11180,"Gilbert-Henri Beboux",0,"Clerk","Second Division","Distribution of Documents",1907,1928,9,3,1928,9,25,"Swiss"
"4213",15077,11182,"Louis Jules Bechard",0,"Office Keeper","Third Division","Auxiliary Staff",1880,1920,11,10,1940,1,31,"Swiss"
"4214",15078,11183,"Joan Helena Bedale",1,"Précis Writer","First Division","Précis-Writing Department",1899,1929,9,9,1929,9,25,"British"
"4215",15079,11184,"Margit Beelitz",1,"Clerk","Second Division","Registry",1914,1936,8,5,1936,8,29,"Swiss"
"4216",15084,8846,"Eugène Grisel",0,"Messenger","Second Division","General Assemblies Staff",1868,1927,9,5,1927,9,27,"Swiss"
"4217",15086,10013,"Eugènie Saegesser-Wagnière",1,"Copyist","Second Division","Pool",1893,1927,5,4,1927,5,11,"Swiss"
"4218",15087,11188,"F. Behrens",0,"Messenger","Second Division","Auxiliary Staff",NA,1921,9,1,1921,9,30,"Swiss"
"4219",15088,10936,"Eva Henriette Aubert",1,"Shorthand Typist","Second Division","Pool",1891,1923,7,23,1924,9,1,"Swiss"
"4220",15089,8942,"France Maget",1,"Copyist","Second Division","Pool",1899,1922,4,1,1934,10,12,"Swiss"
"4221",15090,8942,"France Maget",1,"Stenographer","Second Division","Pool",1899,1946,4,3,1946,4,18,"Swiss"
"4222",15091,8942,"France Maget",1,"Shorthand Typist","Second Division","Pool",1899,1920,11,29,1922,3,31,"Swiss"
"4223",15093,11250,"François Albert Leuba",0,"Messenger","Second Division","Pool",1910,1936,2,3,1941,1,31,"Swiss"
"4224",15094,9704,"Fridolin Raber",0,"Cleaner","Third Division","Pool",1902,1920,11,1,1921,4,30,"Swiss"
"4225",15095,9704,"Fridolin Raber",0,"Office Keeper","Third Division","Pool",1902,1932,1,25,1939,8,29,"Swiss"
"4226",15097,10976,"Gabrielle Zufferey-Macheret",1,"Tea Messenger","Third Division","Pool",1903,1929,4,2,1935,7,31,"Swiss"
"4227",15098,10693,"Gaspard Augustin Albrecht",0,"Messenger","Second Division","Pool",1887,1926,8,30,1926,9,30,"Swiss"
"4228",15099,10693,"Gaspard Augustin Albrecht",0,"Guard","Third Division","Pool",1887,1935,2,25,1939,12,31,"Swiss"
"4229",15104,11192,"Louis Lehmann",0,"Messenger","Second Division","Auxiliary Staff",1884,1923,8,27,1923,10,4,"Swiss"
"4230",15105,11193,"Berthe Leingruber",1,"Cleaner","Third Division","Auxiliary Staff",1909,1937,9,20,1937,10,5,"Swiss"
"4231",15106,11193,"Berthe Leingruber",1,"Cleaner","Third Division","Auxiliary Staff",1909,1938,5,5,1939,5,31,"Swiss"
"4232",15107,11194,"Alice Leonard Leith",1,"Senior Assistant","First Division","Information Section",1886,1919,9,1,1925,4,30,"British"
"4233",15109,10693,"Gaspard Augustin Albrecht",0,"Messenger","Second Division","Pool",1887,1945,7,9,1946,7,31,"Swiss"
"4234",15110,11196,"Adrien Lelioux",0,"Verbatim Reporter","Second Division","Economic Conference",1881,1927,5,5,1927,5,27,"French"
"4235",15111,10185,"Gaston Schorderet",0,"Cyclist","Third Division","General Assemblies Staff",1905,1924,9,1,NA,NA,NA,"Swiss"
"4236",15112,10541,"Gaston Vallotton",0,"Cyclist","Third Division","General Assemblies Staff",1906,1924,9,1,NA,NA,NA,"Swiss"
"4237",15113,8804,"Georges Graf",0,"Messenger","Second Division","General Assemblies Staff",1876,1921,9,1,NA,NA,NA,"Swiss"
"4238",15114,11197,"Henri Auguste Lemaire",0,"Messenger","Second Division","Auxiliary Staff",1904,1927,3,14,1936,2,24,"Swiss"
"4239",15115,11197,"Henri Auguste Lemaire",0,"Office Keeper","Third Division","Auxiliary Staff",1904,1936,2,24,1940,1,31,"Swiss"
"4240",15116,11198,"Marguerite Lemaire",1,"Messenger","Second Division","Library",1906,1920,11,12,1922,2,18,"Swiss"
"4241",15117,11198,"Marguerite Lemaire",1,"Messenger","Second Division","Duplicating & Multigraph Service",1906,1922,2,18,1934,1,1,"Swiss"
"4242",15118,11198,"Marguerite Lemaire",1,"Sorter","Third Division","Duplicating & Multigraph Service",1906,1934,1,1,1938,12,31,"Swiss"
"4243",15119,11198,"Marguerite Lemaire",1,"Sorter","Third Division","Duplicating & Multigraph Service",1906,1939,12,11,1939,12,15,"Swiss"
"4244",15120,11198,"Marguerite Lemaire",1,"Sorter","Third Division","Duplicating & Multigraph Service",1906,1946,4,8,1946,4,18,"Swiss"
"4245",15121,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1922,9,4,1922,9,23,"French"
"4246",15122,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1923,9,2,1923,10,2,"French"
"4247",15123,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1924,9,7,1924,9,27,"French"
"4248",15124,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1925,9,7,1925,9,26,"French"
"4249",15125,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1926,3,8,1927,2,28,"French"
"4250",15126,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1927,5,4,1927,5,24,"French"
"4251",15127,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1927,9,5,1927,9,27,"French"
"4252",15128,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1928,9,3,1928,9,26,"French"
"4253",15129,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1929,9,3,1929,9,25,"French"
"4254",15130,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1930,9,8,1930,12,31,"French"
"4255",15131,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1931,9,7,1931,9,28,"French"
"4256",15132,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1932,2,2,1932,7,23,"French"
"4257",15133,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1934,9,10,1934,9,27,"French"
"4258",15134,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1935,9,9,1935,9,28,"French"
"4259",15135,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1936,9,21,1936,10,10,"French"
"4260",15136,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1937,9,14,1937,10,3,"French"
"4261",15137,11199,"Jules Léon",0,"Proof-Reader","Second Division","Printing & Publishing Department",1876,1938,9,12,1938,9,30,"French"
"4262",15139,11201,"Aimé Bellino",0,"Night-watchman","Third Division","Auxiliary Staff",1880,1927,3,25,1927,4,7,"Swiss"
"4263",15140,11201,"Aimé Bellino",0,"Night-watchman","Third Division","Auxiliary Staff",1880,1927,5,12,1927,7,31,"Swiss"
"4264",15141,11202,"Odette Belujon",1,"Unspecified","League of Nations staff","Précis-Writing Department",1904,1928,6,27,1928,7,20,"French"
"4265",15143,11204,"Philippe Bemberg",0,"Temporary Collaborator","First Division","Russian Refugees Section

",1920,1946,4,6,1946,4,18,"French"
"4266",15145,11206,"Alan  Bennett",0,"Proof-Reader","Second Division","Publications Service",1895,1921,12,28,1928,4,11,"British"
"4267",15146,11207,"Benoit Gaston",0,"Messenger","Second Division","Auxiliary Staff",1924,1946,4,5,1946,4,18,"Swiss"
"4268",15147,11208,"Honorine Benoit née Poncioni",1,"Messenger","Second Division","Duplicating & Multigraph Service",1903,1921,6,20,1933,12,31,"Swiss"
"4269",15148,11208,"Honorine Benoit née Poncioni",1,"Sorter","Third Division","Duplicating & Multigraph Service",1903,1934,1,1,1940,11,30,"Swiss"
"4270",15149,11208,"Honorine Benoit née Poncioni",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1903,1946,4,3,1946,4,30,"Swiss"
"4271",15150,11209,"Ida Benoit",1,"Tea Messenger","Third Division","Auxiliary Staff",1895,1931,1,19,1934,4,30,"Swiss"
"4272",15151,11210,"Edouard Benz",0,"Liftboy","Third Division","Auxiliary Staff",1902,1920,11,15,1921,4,10,"Swiss"
"4273",15153,8804,"Georges Graf",0,"Messenger","Second Division","General Assemblies Staff",1876,1922,9,4,NA,NA,NA,"Swiss"
"4274",15154,10428,"Olli Linnéa Fredrika Augusta Svedberg",1,"Shorthand Typist","Second Division","Social Questions and Opium Traffic Section",1903,1930,10,15,1931,1,15,"Scandinavian"
"4275",15155,8804,"Georges Graf",0,"Messenger","Second Division","General Assemblies Staff",1876,1923,8,24,1923,10,4,"Swiss"
"4276",15156,11215,"Edouard Reymond",0,"Assistant","Second Division","Financial Section & Economic Intelligence Service",1874,1925,3,19,1935,7,15,"Swiss"
"4277",15157,11215,"Edouard Reymond",0,"Assistant","Second Division","Financial Section & Economic Intelligence Service",1874,1935,10,28,1935,11,25,"Swiss"
